date_updated,category_id,category_name,product_id,product_url,meta_title,title_content,meta_img,img_content
2021-11-03 22:51:29.792220,9,Moisturizer,48,https://www.lookfantastic.com/avene-tolerance-extreme-cream-50ml/11571258.html,"<meta content=""Avène Tolérance Extrême Cream Moisturiser for Intolerant Skin 50ml"" property=""og:title""/>",Avène Tolérance Extrême Cream Moisturiser for Intolerant Skin 50ml,"<meta content=""https://static.thcdn.com/images/small/original//productimg/960/960/11571258-7434833171517671.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original//productimg/960/960/11571258-7434833171517671.jpg
2021-11-03 22:51:33.337496,9,Moisturizer,49,https://www.lookfantastic.com/la-roche-posay-toleriane-ultra-overnight-moisturiser-40ml/11259356.html,"<meta content=""La Roche-Posay Toleriane Ultra Overnight Moisturiser 40ml"" property=""og:title""/>",La Roche-Posay Toleriane Ultra Overnight Moisturiser 40ml,"<meta content=""https://static.thcdn.com/images/small/original/productimg/960/960/11259356-4114665241706259.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original/productimg/960/960/11259356-4114665241706259.jpg
2021-11-03 22:51:36.274481,9,Moisturizer,50,https://www.lookfantastic.com/elemis-pro-collagen-marine-cream-spf30-50ml/11419327.html,"<meta content=""Elemis Pro-Collagen Marine Cream SPF30 50ml"" property=""og:title""/>",Elemis Pro-Collagen Marine Cream SPF30 50ml,"<meta content=""https://static.thcdn.com/images/small/original//productimg/960/960/11419327-8604891243462257.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original//productimg/960/960/11419327-8604891243462257.jpg
2021-11-03 22:52:26.614930,9,Moisturizer,51,https://www.lookfantastic.com/avene-aqua-gel-50ml/12312809.html,"<meta content=""Avène Hydrance Aqua-Gel Moisturiser for Dehydrated Skin 50ml"" property=""og:title""/>",Avène Hydrance Aqua-Gel Moisturiser for Dehydrated Skin 50ml,"<meta content=""https://static.thcdn.com/images/small/original//productimg/960/960/12312809-1714857552942468.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original//productimg/960/960/12312809-1714857552942468.jpg
2021-11-03 22:52:30.258504,9,Moisturizer,52,https://www.lookfantastic.com/la-roche-posay-effaclar-k-anti-blackhead-moisturiser-40ml/11134733.html,"<meta content=""La Roche-Posay Effaclar K(+) Anti-Blackhead Moisturiser 40ml"" property=""og:title""/>",La Roche-Posay Effaclar K(+) Anti-Blackhead Moisturiser 40ml,"<meta content=""https://static.thcdn.com/images/small/original/productimg/960/960/11134733-1814665245394678.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original/productimg/960/960/11134733-1814665245394678.jpg
2021-11-03 22:52:35.300479,9,Moisturizer,53,https://www.lookfantastic.com/the-inkey-list-snow-mushroom/12211784.html,"<meta content=""The INKEY List Snow Mushroom"" property=""og:title""/>",The INKEY List Snow Mushroom,"<meta content=""https://static.thcdn.com/images/small/original//productimg/960/960/12211784-1264895728633275.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original//productimg/960/960/12211784-1264895728633275.jpg
2021-11-03 22:53:26.630377,9,Moisturizer,54,https://www.lookfantastic.com/la-roche-posay-nutritic-intense-rich-50ml/11091859.html,"<meta content=""La Roche-Posay Nutritic Intense Rich 50ml"" property=""og:title""/>",La Roche-Posay Nutritic Intense Rich 50ml,"<meta content=""https://static.thcdn.com/images/small/original/productimg/960/960/11091859-1864588271649438.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original/productimg/960/960/11091859-1864588271649438.jpg
2021-11-03 22:53:29.422961,1,Cleanser,527,https://www.lookfantastic.com/liz-earle-cleanse-polish-200ml-tube/12528848.html,"<meta content=""Liz Earle Cleanse &amp; Polish 200ml Tube"" property=""og:title""/>",Liz Earle Cleanse & Polish 200ml Tube,"<meta content=""https://static.thcdn.com/images/small/original//productimg/960/960/12528848-1884900052767224.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original//productimg/960/960/12528848-1884900052767224.jpg
2021-11-03 22:53:43.348562,1,Cleanser,528,https://www.lookfantastic.com/origins-checks-and-balances-frothy-face-wash-150ml/11138293.html,"<meta content=""Origins Checks and Balances Frothy Face Wash 150ml"" property=""og:title""/>",Origins Checks and Balances Frothy Face Wash 150ml,"<meta content=""https://static.thcdn.com/images/small/original/productimg/960/960/11138293-2004608417844518.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original/productimg/960/960/11138293-2004608417844518.jpg
2021-11-03 22:54:26.678667,1,Cleanser,529,https://www.lookfantastic.com/avene-face-essentials-cleansing-foam-150ml/11571236.html,"<meta content=""Avène Mattifying Cleansing Foam for Sensitive Skin 150ml"" property=""og:title""/>",Avène Mattifying Cleansing Foam for Sensitive Skin 150ml,"<meta content=""https://static.thcdn.com/images/small/original//productimg/960/960/11571236-1104893082742628.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original//productimg/960/960/11571236-1104893082742628.jpg
2021-11-03 22:54:30.066026,1,Cleanser,530,https://www.lookfantastic.com/clinique-anti-blemish-solutions-cleansing-foam-125ml/10366669.html,"<meta content=""Clinique Anti Blemish Solutions Cleansing Foam 125ml"" property=""og:title""/>",Clinique Anti Blemish Solutions Cleansing Foam 125ml,"<meta content=""https://static.thcdn.com/images/small/original//productimg/960/960/10366669-9744807563312177.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original//productimg/960/960/10366669-9744807563312177.jpg
2021-11-03 22:54:32.794529,1,Cleanser,531,https://www.lookfantastic.com/neutrogena-oil-balancing-facial-wash-200ml/11433848.html,"<meta content=""Neutrogena Oil Balancing Facial Wash with Lime and Aloe Vera for Oily Skin 200ml"" property=""og:title""/>",Neutrogena Oil Balancing Facial Wash with Lime and Aloe Vera for Oily Skin 200ml,"<meta content=""https://static.thcdn.com/images/small/original/productimg/960/960/11433848-3734711835486034.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original/productimg/960/960/11433848-3734711835486034.jpg
2021-11-03 22:55:27.496734,1,Cleanser,532,https://www.lookfantastic.com/bulldog-oil-control-face-wash-150ml/11393162.html,"<meta content=""Bulldog Oil Control Face Wash 150ml"" property=""og:title""/>",Bulldog Oil Control Face Wash 150ml,"<meta content=""https://static.thcdn.com/images/small/original/productimg/960/960/11393162-2014461279465213.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original/productimg/960/960/11393162-2014461279465213.jpg
2021-11-03 22:55:30.154112,1,Cleanser,533,https://www.lookfantastic.com/dr-dennis-gross-alpha-beta-pore-perfecting-cleansing-gel/11984108.html,"<meta content=""Dr Dennis Gross Alpha Beta Pore Perfecting Cleansing Gel"" property=""og:title""/>",Dr Dennis Gross Alpha Beta Pore Perfecting Cleansing Gel,"<meta content=""https://static.thcdn.com/images/small/original//productimg/960/960/11984108-1444895695157556.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original//productimg/960/960/11984108-1444895695157556.jpg
2021-11-03 22:55:32.991408,1,Cleanser,534,https://www.lookfantastic.com/la-roche-posay-cicaplast-b5-anti-bacterial-cleansing-wash-200ml/12021435.html,"<meta content=""La Roche-Posay Cicaplast B5 Anti-Bacterial Cleansing Wash 200ml"" property=""og:title""/>",La Roche-Posay Cicaplast B5 Anti-Bacterial Cleansing Wash 200ml,"<meta content=""https://static.thcdn.com/images/small/original/productimg/960/960/12021435-1194645269491100.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original/productimg/960/960/12021435-1194645269491100.jpg
2021-11-03 22:56:26.581267,1,Cleanser,535,https://www.lookfantastic.com/caudalie-instant-foaming-cleanser-150ml/10727688.html,"<meta content=""Caudalie Instant Foaming Cleanser (150ml)"" property=""og:title""/>",Caudalie Instant Foaming Cleanser (150ml),"<meta content=""https://static.thcdn.com/images/small/original//productimg/960/960/10727688-1324772300971860.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original//productimg/960/960/10727688-1324772300971860.jpg
2021-11-03 22:56:29.687891,1,Cleanser,536,https://www.lookfantastic.com/cosrx-low-ph-good-morning-cleanser-150ml/11401192.html,"<meta content=""COSRX Low pH Good Morning Cleanser 150ml"" property=""og:title""/>",COSRX Low pH Good Morning Cleanser 150ml,"<meta content=""https://static.thcdn.com/images/small/original//productimg/960/960/11401192-1944895727565704.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original//productimg/960/960/11401192-1944895727565704.jpg
2021-11-03 23:01:57.195423,9,Moisturizer,55,https://www.lookfantastic.com/origins-ginzing-energy-boosting-tinted-moisturizer-spf40-50ml/11396733.html,"<meta content=""Origins GinZing™ Energy-Boosting Tinted Moisturiser SPF40 50ml"" property=""og:title""/>",Origins GinZing™ Energy-Boosting Tinted Moisturiser SPF40 50ml,"<meta content=""https://static.thcdn.com/images/small/original/productimg/960/960/11396733-1404608417396717.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original/productimg/960/960/11396733-1404608417396717.jpg
2021-11-03 23:01:59.996006,9,Moisturizer,56,https://www.lookfantastic.com/estee-lauder-daywear-multi-protection-anti-oxidant-creme-spf-15-30ml/11413747.html,"<meta content=""Estée Lauder DayWear Multi-Protection Anti-Oxidant Creme SPF 15 30ml"" property=""og:title""/>",Estée Lauder DayWear Multi-Protection Anti-Oxidant Creme SPF 15 30ml,"<meta content=""https://static.thcdn.com/images/small/original//productimg/960/960/11413747-1314871983960206.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original//productimg/960/960/11413747-1314871983960206.jpg
2021-11-04 02:04:24.892547,9,Moisturizer,57,https://www.lookfantastic.com/elizabeth-arden-eight-hour-great-8-daily-defense-moisturizer-45ml/12201758.html,"<meta content=""Elizabeth Arden Eight Hour Great 8 Daily Defense Moisturizer 45ml (Sleeved Version)"" property=""og:title""/>",Elizabeth Arden Eight Hour Great 8 Daily Defense Moisturizer 45ml (Sleeved Version),"<meta content=""https://static.thcdn.com/images/small/original//productimg/960/960/12201758-4894789600826763.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original//productimg/960/960/12201758-4894789600826763.jpg
2021-11-04 02:05:01.373366,9,Moisturizer,58,https://www.lookfantastic.com/skin-doctors-sd-white-and-bright-50ml/10307573.html,"<meta content=""Skin Doctors Sd White (50ml)"" property=""og:title""/>",Skin Doctors Sd White (50ml),"<meta content=""https://static.thcdn.com/images/small/original/productimg/960/960/10307573-1094512497635200.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original/productimg/960/960/10307573-1094512497635200.jpg
2021-11-04 02:05:04.113817,9,Moisturizer,59,https://www.lookfantastic.com/origins-ginzing-ulta-hydrating-energy-boosting-cream-moisturiser-50ml/12193057.html,"<meta content=""Origins GinZing Ulta Hydrating Energy-Boosting Cream Moisturiser 50ml"" property=""og:title""/>",Origins GinZing Ulta Hydrating Energy-Boosting Cream Moisturiser 50ml,"<meta content=""https://static.thcdn.com/images/small/original//productimg/960/960/12193057-1714744306487676.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original//productimg/960/960/12193057-1714744306487676.jpg
2021-11-04 02:05:06.994771,9,Moisturizer,60,https://www.lookfantastic.com/prai-ageless-throat-decolletage-creme-50ml/11362310.html,"<meta content=""PRAI AGELESS Throat &amp; Decolletage Crème 50ml"" property=""og:title""/>",PRAI AGELESS Throat & Decolletage Crème 50ml,"<meta content=""https://static.thcdn.com/images/small/original/productimg/960/960/11362310-1694588455485298.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original/productimg/960/960/11362310-1694588455485298.jpg
2021-11-04 02:05:59.813566,9,Moisturizer,61,https://www.lookfantastic.com/la-roche-posay-toleriane-sensitive-fluid-moisturiser-40ml/11855110.html,"<meta content=""La Roche-Posay Toleriane Sensitive Fluid Moisturiser 40ml"" property=""og:title""/>",La Roche-Posay Toleriane Sensitive Fluid Moisturiser 40ml,"<meta content=""https://static.thcdn.com/images/small/original//productimg/960/960/11855110-9334884282519528.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original//productimg/960/960/11855110-9334884282519528.jpg
2021-11-04 02:06:02.840985,9,Moisturizer,62,https://www.lookfantastic.com/la-roche-posay-effaclar-mat-40ml/11091826.html,"<meta content=""La Roche-Posay Effaclar MAT+ 40ml"" property=""og:title""/>",La Roche-Posay Effaclar MAT+ 40ml,"<meta content=""https://static.thcdn.com/images/small/original/productimg/960/960/11091826-5394684952065356.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original/productimg/960/960/11091826-5394684952065356.jpg
2021-11-04 02:07:07.149835,9,Moisturizer,63,https://www.lookfantastic.com/clinique-moisture-surge-72-hour-auto-replenishing-hydrator-50ml/11144741.html,"<meta content=""Clinique Moisture Surge 100 Hour Auto-Replenishing Hydrator 50ml"" property=""og:title""/>",Clinique Moisture Surge 100 Hour Auto-Replenishing Hydrator 50ml,"<meta content=""https://static.thcdn.com/images/small/original//productimg/960/960/12849046-9984850030773704.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original//productimg/960/960/12849046-9984850030773704.jpg
2021-11-04 02:07:11.109562,9,Moisturizer,64,https://www.lookfantastic.com/elemis-pro-collagen-marine-cream-50ml/10364543.html,"<meta content=""Elemis Pro-Collagen Marine Cream"" property=""og:title""/>",Elemis Pro-Collagen Marine Cream,"<meta content=""https://static.thcdn.com/images/small/original//productimg/960/960/12953470-1934891250204709.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original//productimg/960/960/12953470-1934891250204709.jpg
2021-11-04 02:07:14.897687,9,Moisturizer,65,https://www.lookfantastic.com/la-roche-posay-toleriane-ultra-fluid-40ml/11196312.html,"<meta content=""La Roche-Posay Toleriane Ultra Fluid 40ml"" property=""og:title""/>",La Roche-Posay Toleriane Ultra Fluid 40ml,"<meta content=""https://static.thcdn.com/images/small/original/productimg/960/960/11196312-2404665239287368.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original/productimg/960/960/11196312-2404665239287368.jpg
2021-11-04 02:07:18.090778,9,Moisturizer,66,https://www.lookfantastic.com/clinique-moisture-surge-72-hour-auto-replenishing-hydrator-15ml/12076053.html,"<meta content=""Clinique Moisture Surge 72-Hour Auto-Replenishing Hydrator 15ml"" property=""og:title""/>",Clinique Moisture Surge 72-Hour Auto-Replenishing Hydrator 15ml,"<meta content=""https://static.thcdn.com/images/small/original/productimg/960/960/12076053-8184666487282829.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original/productimg/960/960/12076053-8184666487282829.jpg
2021-11-04 02:08:10.083106,9,Moisturizer,67,https://www.lookfantastic.com/clinique-for-men-moisturizing-lotion-100ml/10921700.html,"<meta content=""Clinique for Men Moisturising Lotion 100ml"" property=""og:title""/>",Clinique for Men Moisturising Lotion 100ml,"<meta content=""https://static.thcdn.com/images/small/original//productimg/960/960/10921700-2014755375356319.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original//productimg/960/960/10921700-2014755375356319.jpg
2021-11-04 02:09:23.946418,9,Moisturizer,68,https://www.lookfantastic.com/bulldog-oil-control-moisturiser-100ml/11393161.html,"<meta content=""Bulldog Oil Control Moisturiser 100ml"" property=""og:title""/>",Bulldog Oil Control Moisturiser 100ml,"<meta content=""https://static.thcdn.com/images/small/original/productimg/960/960/11393161-1654461279484506.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original/productimg/960/960/11393161-1654461279484506.jpg
2021-11-04 02:09:26.781552,9,Moisturizer,69,https://www.lookfantastic.com/bulldog-age-defence-moisturiser-100ml/10599978.html,"<meta content=""Bulldog Age Defence Moisturiser 100ml"" property=""og:title""/>",Bulldog Age Defence Moisturiser 100ml,"<meta content=""https://static.thcdn.com/images/small/original/productimg/960/960/10599978-1284644206885586.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original/productimg/960/960/10599978-1284644206885586.jpg
2021-11-04 02:09:29.795415,1,Cleanser,537,https://www.lookfantastic.com/aesop-amazing-face-cleanser-200ml/10366097.html,"<meta content=""Aesop Amazing Face Cleanser 200ml"" property=""og:title""/>",Aesop Amazing Face Cleanser 200ml,"<meta content=""https://static.thcdn.com/images/small/original//productimg/960/960/10366097-8724884266645475.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original//productimg/960/960/10366097-8724884266645475.jpg
2021-11-04 02:10:38.270688,1,Cleanser,538,https://www.lookfantastic.com/philosophy-purity-one-step-facial-cleanser-480ml/11764064.html,"<meta content=""philosophy Purity One-Step Facial Cleanser 480ml"" property=""og:title""/>",philosophy Purity One-Step Facial Cleanser 480ml,"<meta content=""https://static.thcdn.com/images/small/original//productimg/960/960/11764064-3454818442233489.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original//productimg/960/960/11764064-3454818442233489.jpg
2021-11-04 02:10:42.348398,1,Cleanser,539,https://www.lookfantastic.com/vichy-normaderm-deep-cleansing-purifying-gel-200ml/11091760.html,"<meta content=""VICHY Normaderm Deep Cleansing Purifying Gel 200ml"" property=""og:title""/>",VICHY Normaderm Deep Cleansing Purifying Gel 200ml,"<meta content=""https://static.thcdn.com/images/small/original//productimg/960/960/11091760-4324884278583840.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original//productimg/960/960/11091760-4324884278583840.jpg
2021-11-04 02:11:39.861797,1,Cleanser,540,https://www.lookfantastic.com/nip-fab-teen-skin-fix-pore-blaster-day-wash-145ml/11567225.html,"<meta content=""NIP+FAB Teen Skin Fix Pore Blaster Day Wash 145ml"" property=""og:title""/>",NIP+FAB Teen Skin Fix Pore Blaster Day Wash 145ml,"<meta content=""https://static.thcdn.com/images/small/original/productimg/960/960/11567225-5754529910864756.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original/productimg/960/960/11567225-5754529910864756.jpg
2021-11-04 02:12:36.591556,1,Cleanser,541,https://www.lookfantastic.com/clinique-liquid-facial-soap-oily-skin-formula-200ml/11144711.html,"<meta content=""Clinique Liquid Facial Soap Oily Skin Formula 200ml"" property=""og:title""/>",Clinique Liquid Facial Soap Oily Skin Formula 200ml,"<meta content=""https://static.thcdn.com/images/small/original//productimg/960/960/11144711-1164807563524010.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original//productimg/960/960/11144711-1164807563524010.jpg
2021-11-04 02:12:39.869466,1,Cleanser,542,https://www.lookfantastic.com/clinique-rinse-off-foaming-cleanser-150ml/11144726.html,"<meta content=""Clinique Rinse-Off Foaming Cleanser 150ml"" property=""og:title""/>",Clinique Rinse-Off Foaming Cleanser 150ml,"<meta content=""https://static.thcdn.com/images/small/original//productimg/960/960/11144726-2114807563579432.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original//productimg/960/960/11144726-2114807563579432.jpg
2021-11-04 02:12:42.920727,1,Cleanser,543,https://www.lookfantastic.com/avene-gentle-milk-cleanser/11523971.html,"<meta content=""Avène Gentle Milk Cleanser and Make-Up Remover for Sensitive Skin 200ml"" property=""og:title""/>",Avène Gentle Milk Cleanser and Make-Up Remover for Sensitive Skin 200ml,"<meta content=""https://static.thcdn.com/images/small/original//productimg/960/960/11523971-1644893082528122.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original//productimg/960/960/11523971-1644893082528122.jpg
2021-11-04 02:13:58.532288,1,Cleanser,544,https://www.lookfantastic.com/bulldog-sensitive-face-wash-150ml/10945360.html,"<meta content=""Bulldog Sensitive Face Wash 150ml"" property=""og:title""/>",Bulldog Sensitive Face Wash 150ml,"<meta content=""https://static.thcdn.com/images/small/original/productimg/960/960/10945360-1714461279743772.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original/productimg/960/960/10945360-1714461279743772.jpg
2021-11-04 02:15:00.075811,1,Cleanser,545,https://www.lookfantastic.com/garnier-micellar-gel-face-wash-sensitive-skin-200ml/11919598.html,"<meta content=""Garnier Micellar Gel Face Wash Sensitive Skin 200ml"" property=""og:title""/>",Garnier Micellar Gel Face Wash Sensitive Skin 200ml,"<meta content=""https://static.thcdn.com/images/small/original/productimg/960/960/11919598-8834624315286499.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original/productimg/960/960/11919598-8834624315286499.jpg
2021-11-04 02:15:03.562963,1,Cleanser,546,https://www.lookfantastic.com/sukin-foaming-facial-cleanser-125ml/10961543.html,"<meta content=""Sukin Foaming Facial Cleanser (125ml)"" property=""og:title""/>",Sukin Foaming Facial Cleanser (125ml),"<meta content=""https://static.thcdn.com/images/small/original//productimg/960/960/10961543-1324864263262434.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original//productimg/960/960/10961543-1324864263262434.jpg
2021-11-04 02:15:06.889597,1,Cleanser,547,https://www.lookfantastic.com/clinique-for-men-face-wash-200ml/10921701.html,"<meta content=""Clinique for Men Face Wash 200ml"" property=""og:title""/>",Clinique for Men Face Wash 200ml,"<meta content=""https://static.thcdn.com/images/small/original//productimg/960/960/10921701-7634755375444330.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original//productimg/960/960/10921701-7634755375444330.jpg
2021-11-04 02:16:01.941354,1,Cleanser,548,https://www.lookfantastic.com/neutrogena-pink-grapefruit-medicated-facial-wipes/11433841.html,"<meta content=""Neutrogena Pink Grapefruit Medicated Facial Wipes (25 Wipes)"" property=""og:title""/>",Neutrogena Pink Grapefruit Medicated Facial Wipes (25 Wipes),"<meta content=""https://static.thcdn.com/images/small/original/productimg/960/960/11433841-5494654311266727.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original/productimg/960/960/11433841-5494654311266727.jpg
2021-11-04 02:16:06.080551,1,Cleanser,549,https://www.lookfantastic.com/murad-clarifying-cleanser-200ml/10375510.html,"<meta content=""Murad Clarifying Cleanser 200ml"" property=""og:title""/>",Murad Clarifying Cleanser 200ml,"<meta content=""https://static.thcdn.com/images/small/original//productimg/960/960/10375510-4764896385325025.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original//productimg/960/960/10375510-4764896385325025.jpg
2021-11-04 02:16:09.062264,1,Cleanser,550,https://www.lookfantastic.com/l-oreal-paris-fine-flowers-cleansing-wash-150ml/11740152.html,"<meta content=""L'Oréal Paris Fine Flowers Cleansing Wash 150ml"" property=""og:title""/>",L'Oréal Paris Fine Flowers Cleansing Wash 150ml,"<meta content=""https://static.thcdn.com/images/small/original/productimg/960/960/11740152-7744593916803360.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original/productimg/960/960/11740152-7744593916803360.jpg
2021-11-04 02:17:06.007726,1,Cleanser,551,https://www.lookfantastic.com/clinique-redness-solutions-soothing-cleanser-150ml/11144770.html,"<meta content=""Clinique Redness Solutions Soothing Cleanser 150ml"" property=""og:title""/>",Clinique Redness Solutions Soothing Cleanser 150ml,"<meta content=""https://static.thcdn.com/images/small/original/productimg/960/960/11144770-7814328983458492.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original/productimg/960/960/11144770-7814328983458492.jpg
